Distances between estimated and original density matrices using various distances:

Number of purity values tried = 2000
Number of density matrices per purity parameter = 500
Total number of measurements = 500

PURITY, 	OPERATOR, 	TRACE, 		FIDELITY, 	NON PHYSICAL
0.04350,	0.03422,	0.04840, 	0.05632, 	0.02200
0.04400,	0.03325,	0.04703, 	0.05401, 	0.01800
0.04450,	0.03261,	0.04612, 	0.05286, 	0.01600
0.04500,	0.03472,	0.04911, 	0.05589, 	0.01000
0.04550,	0.03268,	0.04622, 	0.05483, 	0.01400
0.04600,	0.03404,	0.04815, 	0.05532, 	0.01400
0.04650,	0.03406,	0.04816, 	0.05382, 	0.00600
0.04700,	0.03465,	0.04900, 	0.05543, 	0.00600
0.04750,	0.03437,	0.04861, 	0.05555, 	0.01200
0.04800,	0.03436,	0.04859, 	0.05545, 	0.02000
0.04850,	0.03341,	0.04725, 	0.05254, 	0.01200
0.04900,	0.03350,	0.04738, 	0.05291, 	0.01000
0.04950,	0.03400,	0.04808, 	0.05279, 	0.00400
0.05000,	0.03397,	0.04805, 	0.05455, 	0.01400
0.05050,	0.03505,	0.04957, 	0.05531, 	0.01400
0.05100,	0.03441,	0.04867, 	0.05199, 	0.01200
0.05150,	0.03411,	0.04824, 	0.05302, 	0.01000
0.05200,	0.03399,	0.04807, 	0.05229, 	0.00400
0.05250,	0.03387,	0.04791, 	0.05221, 	0.00800
0.05300,	0.03351,	0.04739, 	0.05171, 	0.01000
0.05350,	0.03447,	0.04875, 	0.05265, 	0.00800
0.05400,	0.03325,	0.04702, 	0.05130, 	0.00800
0.05450,	0.03473,	0.04911, 	0.05296, 	0.00600
0.05500,	0.03422,	0.04839, 	0.05176, 	0.00200
0.05550,	0.03444,	0.04871, 	0.05082, 	0.00400
0.05600,	0.03366,	0.04760, 	0.04821, 	0.00000
0.05650,	0.03414,	0.04829, 	0.05360, 	0.01200
0.05700,	0.03411,	0.04824, 	0.04951, 	0.00400
0.05750,	0.03395,	0.04801, 	0.04959, 	0.00000
0.05800,	0.03499,	0.04948, 	0.05245, 	0.00200
0.05850,	0.03416,	0.04831, 	0.04936, 	0.00600
0.05900,	0.03457,	0.04890, 	0.05063, 	0.00000
0.05950,	0.03392,	0.04797, 	0.04941, 	0.00200
0.06000,	0.03249,	0.04595, 	0.04730, 	0.00200
0.06050,	0.03427,	0.04846, 	0.05058, 	0.00200
0.06100,	0.03456,	0.04888, 	0.04963, 	0.00600
0.06150,	0.03371,	0.04768, 	0.04833, 	0.00400
0.06200,	0.03436,	0.04860, 	0.05018, 	0.00200
0.06250,	0.03564,	0.05041, 	0.05081, 	0.00000
0.06300,	0.03458,	0.04890, 	0.05023, 	0.00400
0.06350,	0.03324,	0.04700, 	0.04790, 	0.00000
0.06400,	0.03474,	0.04913, 	0.04943, 	0.00200
0.06450,	0.03446,	0.04873, 	0.04970, 	0.00200
0.06500,	0.03327,	0.04705, 	0.04765, 	0.00000
0.06550,	0.03535,	0.04999, 	0.05153, 	0.00200
0.06600,	0.03465,	0.04901, 	0.04820, 	0.00000
0.06650,	0.03510,	0.04964, 	0.05050, 	0.00600
0.06700,	0.03416,	0.04831, 	0.04766, 	0.00000
0.06750,	0.03504,	0.04956, 	0.05029, 	0.00000
0.06800,	0.03533,	0.04997, 	0.05031, 	0.00000
0.06850,	0.03411,	0.04824, 	0.04699, 	0.00000
0.06900,	0.03437,	0.04861, 	0.04801, 	0.00000
0.06950,	0.03484,	0.04927, 	0.04926, 	0.00000
0.07000,	0.03464,	0.04899, 	0.04895, 	0.00000
0.07050,	0.03482,	0.04925, 	0.04908, 	0.00200
0.07100,	0.03539,	0.05005, 	0.04991, 	0.00000
0.07150,	0.03440,	0.04865, 	0.04699, 	0.00000
0.07200,	0.03499,	0.04948, 	0.04768, 	0.00000
0.07250,	0.03420,	0.04836, 	0.04756, 	0.00200
0.07300,	0.03473,	0.04912, 	0.04690, 	0.00000
0.07350,	0.03408,	0.04819, 	0.04694, 	0.00000
0.07400,	0.03583,	0.05067, 	0.04834, 	0.00000
0.07450,	0.03574,	0.05055, 	0.04794, 	0.00000
0.07500,	0.03555,	0.05027, 	0.04809, 	0.00000
0.07550,	0.03428,	0.04848, 	0.04628, 	0.00000
0.07600,	0.03486,	0.04930, 	0.04768, 	0.00000
0.07650,	0.03504,	0.04955, 	0.04836, 	0.00000
0.07700,	0.03401,	0.04810, 	0.04558, 	0.00000
0.07750,	0.03488,	0.04933, 	0.04769, 	0.00000
0.07800,	0.03449,	0.04877, 	0.04583, 	0.00000
0.07850,	0.03473,	0.04912, 	0.04635, 	0.00000
0.07900,	0.03560,	0.05034, 	0.04697, 	0.00000
0.07950,	0.03453,	0.04883, 	0.04604, 	0.00000
0.08000,	0.03445,	0.04872, 	0.04578, 	0.00000
0.08050,	0.03453,	0.04883, 	0.04518, 	0.00000
0.08100,	0.03526,	0.04987, 	0.04644, 	0.00000
0.08150,	0.03546,	0.05015, 	0.04842, 	0.00000
0.08200,	0.03463,	0.04897, 	0.04532, 	0.00000
0.08250,	0.03490,	0.04936, 	0.04580, 	0.00000
0.08300,	0.03530,	0.04992, 	0.04686, 	0.00000
0.08350,	0.03519,	0.04976, 	0.04619, 	0.00000
0.08400,	0.03447,	0.04875, 	0.04591, 	0.00000
0.08450,	0.03433,	0.04856, 	0.04519, 	0.00000
0.08500,	0.03622,	0.05122, 	0.04704, 	0.00000
0.08550,	0.03442,	0.04867, 	0.04522, 	0.00000
0.08600,	0.03541,	0.05008, 	0.04572, 	0.00000
0.08650,	0.03593,	0.05081, 	0.04673, 	0.00000
0.08700,	0.03632,	0.05136, 	0.04688, 	0.00000
0.08750,	0.03590,	0.05076, 	0.04634, 	0.00000
0.08800,	0.03541,	0.05008, 	0.04587, 	0.00000
0.08850,	0.03421,	0.04838, 	0.04486, 	0.00000
0.08900,	0.03489,	0.04934, 	0.04484, 	0.00000
0.08950,	0.03594,	0.05083, 	0.04678, 	0.00000
0.09000,	0.03563,	0.05039, 	0.04488, 	0.00000
0.09050,	0.03478,	0.04918, 	0.04436, 	0.00000
0.09100,	0.03402,	0.04811, 	0.04401, 	0.00000
0.09150,	0.03499,	0.04948, 	0.04415, 	0.00000
0.09200,	0.03608,	0.05103, 	0.04656, 	0.00000
0.09250,	0.03532,	0.04994, 	0.04526, 	0.00000
0.09300,	0.03394,	0.04799, 	0.04314, 	0.00000
0.09350,	0.03498,	0.04947, 	0.04502, 	0.00000
0.09400,	0.03572,	0.05052, 	0.04545, 	0.00000
0.09450,	0.03530,	0.04992, 	0.04527, 	0.00000
0.09500,	0.03522,	0.04980, 	0.04456, 	0.00000
0.09550,	0.03569,	0.05047, 	0.04515, 	0.00000
0.09600,	0.03530,	0.04992, 	0.04457, 	0.00000
0.09650,	0.03508,	0.04961, 	0.04411, 	0.00000
0.09700,	0.03532,	0.04995, 	0.04374, 	0.00000
0.09750,	0.03524,	0.04983, 	0.04487, 	0.00000
0.09800,	0.03601,	0.05093, 	0.04583, 	0.00000
0.09850,	0.03510,	0.04963, 	0.04449, 	0.00000
0.09900,	0.03584,	0.05069, 	0.04576, 	0.00000
0.09950,	0.03571,	0.05050, 	0.04504, 	0.00000
0.10000,	0.03477,	0.04917, 	0.04349, 	0.00000
0.10050,	0.03569,	0.05047, 	0.04504, 	0.00000
0.10100,	0.03536,	0.05001, 	0.04433, 	0.00000
0.10150,	0.03564,	0.05040, 	0.04459, 	0.00000
0.10200,	0.03607,	0.05101, 	0.04494, 	0.00000
0.10250,	0.03469,	0.04906, 	0.04364, 	0.00000
0.10300,	0.03446,	0.04873, 	0.04271, 	0.00000
0.10350,	0.03600,	0.05091, 	0.04456, 	0.00000
0.10400,	0.03512,	0.04967, 	0.04319, 	0.00000
0.10450,	0.03484,	0.04927, 	0.04350, 	0.00000
0.10500,	0.03543,	0.05011, 	0.04400, 	0.00000
0.10550,	0.03545,	0.05014, 	0.04353, 	0.00000
0.10600,	0.03458,	0.04890, 	0.04164, 	0.00000
0.10650,	0.03612,	0.05108, 	0.04415, 	0.00000
0.10700,	0.03605,	0.05098, 	0.04470, 	0.00000
0.10750,	0.03612,	0.05108, 	0.04456, 	0.00000
0.10800,	0.03530,	0.04993, 	0.04349, 	0.00000
0.10850,	0.03530,	0.04993, 	0.04292, 	0.00000
0.10900,	0.03630,	0.05134, 	0.04410, 	0.00000
0.10950,	0.03550,	0.05021, 	0.04343, 	0.00000
0.11000,	0.03632,	0.05136, 	0.04452, 	0.00000
0.11050,	0.03532,	0.04995, 	0.04339, 	0.00000
0.11100,	0.03469,	0.04906, 	0.04259, 	0.00000
0.11150,	0.03522,	0.04981, 	0.04312, 	0.00000
0.11200,	0.03686,	0.05212, 	0.04547, 	0.00000
0.11250,	0.03576,	0.05057, 	0.04363, 	0.00000
0.11300,	0.03487,	0.04931, 	0.04298, 	0.00000
0.11350,	0.03559,	0.05034, 	0.04317, 	0.00000
0.11400,	0.03715,	0.05254, 	0.04497, 	0.00000
0.11450,	0.03558,	0.05032, 	0.04330, 	0.00000
0.11500,	0.03580,	0.05062, 	0.04318, 	0.00000
0.11550,	0.03536,	0.05000, 	0.04291, 	0.00000
0.11600,	0.03439,	0.04863, 	0.04141, 	0.00000
0.11650,	0.03598,	0.05088, 	0.04364, 	0.00000
0.11700,	0.03686,	0.05213, 	0.04405, 	0.00000
0.11750,	0.03521,	0.04980, 	0.04264, 	0.00000
0.11800,	0.03523,	0.04983, 	0.04257, 	0.00000
0.11850,	0.03598,	0.05088, 	0.04320, 	0.00000
0.11900,	0.03554,	0.05026, 	0.04301, 	0.00000
0.11950,	0.03576,	0.05057, 	0.04230, 	0.00000
0.12000,	0.03649,	0.05161, 	0.04398, 	0.00000
0.12050,	0.03546,	0.05014, 	0.04240, 	0.00000
0.12100,	0.03617,	0.05115, 	0.04326, 	0.00000
0.12150,	0.03663,	0.05180, 	0.04323, 	0.00000
0.12200,	0.03578,	0.05060, 	0.04290, 	0.00000
0.12250,	0.03607,	0.05101, 	0.04307, 	0.00000
0.12300,	0.03567,	0.05044, 	0.04281, 	0.00000
0.12350,	0.03577,	0.05059, 	0.04299, 	0.00000
0.12400,	0.03592,	0.05080, 	0.04306, 	0.00000
0.12450,	0.03558,	0.05032, 	0.04210, 	0.00000
0.12500,	0.03662,	0.05179, 	0.04380, 	0.00000
0.12550,	0.03608,	0.05102, 	0.04285, 	0.00000
0.12600,	0.03580,	0.05063, 	0.04265, 	0.00000
0.12650,	0.03651,	0.05163, 	0.04410, 	0.00000
0.12700,	0.03652,	0.05164, 	0.04325, 	0.00000
0.12750,	0.03589,	0.05075, 	0.04258, 	0.00000
0.12800,	0.03532,	0.04995, 	0.04206, 	0.00000
0.12850,	0.03685,	0.05211, 	0.04342, 	0.00000
0.12900,	0.03572,	0.05051, 	0.04219, 	0.00000
0.12950,	0.03521,	0.04980, 	0.04117, 	0.00000
0.13000,	0.03585,	0.05070, 	0.04186, 	0.00000
0.13050,	0.03623,	0.05124, 	0.04242, 	0.00000
0.13100,	0.03501,	0.04951, 	0.04085, 	0.00000
0.13150,	0.03440,	0.04865, 	0.04015, 	0.00000
0.13200,	0.03585,	0.05070, 	0.04215, 	0.00000
0.13250,	0.03567,	0.05045, 	0.04176, 	0.00000
0.13300,	0.03713,	0.05252, 	0.04325, 	0.00000
0.13350,	0.03439,	0.04863, 	0.04006, 	0.00000
0.13400,	0.03577,	0.05058, 	0.04148, 	0.00000
0.13450,	0.03616,	0.05114, 	0.04247, 	0.00000
0.13500,	0.03604,	0.05096, 	0.04203, 	0.00000
0.13550,	0.03683,	0.05208, 	0.04248, 	0.00000
0.13600,	0.03697,	0.05228, 	0.04306, 	0.00000
0.13650,	0.03618,	0.05116, 	0.04211, 	0.00000
0.13700,	0.03448,	0.04876, 	0.04076, 	0.00000
0.13750,	0.03697,	0.05229, 	0.04327, 	0.00000
0.13800,	0.03674,	0.05196, 	0.04304, 	0.00000
0.13850,	0.03548,	0.05017, 	0.04141, 	0.00000
0.13900,	0.03690,	0.05218, 	0.04292, 	0.00000
0.13950,	0.03547,	0.05016, 	0.04185, 	0.00000
0.14000,	0.03652,	0.05165, 	0.04225, 	0.00000
0.14050,	0.03713,	0.05251, 	0.04339, 	0.00000
0.14100,	0.03549,	0.05019, 	0.04109, 	0.00000
0.14150,	0.03586,	0.05072, 	0.04148, 	0.00000
0.14200,	0.03653,	0.05166, 	0.04225, 	0.00000
0.14250,	0.03629,	0.05132, 	0.04177, 	0.00000
0.14300,	0.03591,	0.05078, 	0.04121, 	0.00000
0.14350,	0.03655,	0.05170, 	0.04289, 	0.00000
0.14400,	0.03627,	0.05129, 	0.04203, 	0.00000
0.14450,	0.03591,	0.05078, 	0.04114, 	0.00000
0.14500,	0.03680,	0.05204, 	0.04263, 	0.00000
0.14550,	0.03630,	0.05134, 	0.04206, 	0.00000
0.14600,	0.03676,	0.05199, 	0.04236, 	0.00000
0.14650,	0.03690,	0.05219, 	0.04222, 	0.00000
0.14700,	0.03638,	0.05145, 	0.04204, 	0.00000
0.14750,	0.03663,	0.05180, 	0.04229, 	0.00000
0.14800,	0.03660,	0.05176, 	0.04167, 	0.00000
0.14850,	0.03682,	0.05207, 	0.04203, 	0.00000
0.14900,	0.03692,	0.05222, 	0.04264, 	0.00000
0.14950,	0.03600,	0.05091, 	0.04136, 	0.00000
0.15000,	0.03705,	0.05240, 	0.04179, 	0.00000
0.15050,	0.03633,	0.05138, 	0.04124, 	0.00000
0.15100,	0.03700,	0.05232, 	0.04221, 	0.00000
0.15150,	0.03683,	0.05209, 	0.04227, 	0.00000
0.15200,	0.03706,	0.05241, 	0.04252, 	0.00000
0.15250,	0.03612,	0.05108, 	0.04146, 	0.00000
0.15300,	0.03651,	0.05163, 	0.04163, 	0.00000
0.15350,	0.03706,	0.05241, 	0.04212, 	0.00000
0.15400,	0.03625,	0.05126, 	0.04145, 	0.00000
0.15450,	0.03702,	0.05235, 	0.04197, 	0.00000
0.15500,	0.03673,	0.05195, 	0.04161, 	0.00000
0.15550,	0.03832,	0.05419, 	0.04370, 	0.00000
0.15600,	0.03632,	0.05136, 	0.04105, 	0.00000
0.15650,	0.03577,	0.05059, 	0.04048, 	0.00000
0.15700,	0.03590,	0.05077, 	0.04097, 	0.00000
0.15750,	0.03693,	0.05223, 	0.04156, 	0.00000
0.15800,	0.03676,	0.05199, 	0.04157, 	0.00000
0.15850,	0.03611,	0.05107, 	0.04112, 	0.00000
0.15900,	0.03649,	0.05161, 	0.04102, 	0.00000
0.15950,	0.03605,	0.05098, 	0.04114, 	0.00000
0.16000,	0.03594,	0.05082, 	0.04098, 	0.00000
0.16050,	0.03738,	0.05287, 	0.04261, 	0.00000
0.16100,	0.03547,	0.05016, 	0.04004, 	0.00000
0.16150,	0.03652,	0.05165, 	0.04133, 	0.00000
0.16200,	0.03694,	0.05225, 	0.04178, 	0.00000
0.16250,	0.03623,	0.05124, 	0.04133, 	0.00000
0.16300,	0.03669,	0.05189, 	0.04123, 	0.00000
0.16350,	0.03575,	0.05056, 	0.04048, 	0.00000
0.16400,	0.03781,	0.05348, 	0.04260, 	0.00000
0.16450,	0.03731,	0.05276, 	0.04206, 	0.00000
0.16500,	0.03711,	0.05248, 	0.04144, 	0.00000
0.16550,	0.03721,	0.05263, 	0.04199, 	0.00000
0.16600,	0.03745,	0.05297, 	0.04206, 	0.00000
0.16650,	0.03803,	0.05379, 	0.04284, 	0.00000
0.16700,	0.03819,	0.05401, 	0.04282, 	0.00000
0.16750,	0.03661,	0.05177, 	0.04094, 	0.00000
0.16800,	0.03703,	0.05237, 	0.04169, 	0.00000
0.16850,	0.03715,	0.05254, 	0.04193, 	0.00000
0.16900,	0.03601,	0.05092, 	0.04037, 	0.00000
0.16950,	0.03713,	0.05251, 	0.04161, 	0.00000
0.17000,	0.03706,	0.05241, 	0.04155, 	0.00000
0.17050,	0.03634,	0.05140, 	0.04086, 	0.00000
0.17100,	0.03799,	0.05373, 	0.04238, 	0.00000
0.17150,	0.03667,	0.05186, 	0.04089, 	0.00000
0.17200,	0.03701,	0.05235, 	0.04136, 	0.00000
0.17250,	0.03619,	0.05117, 	0.04041, 	0.00000
0.17300,	0.03654,	0.05168, 	0.04058, 	0.00000
0.17350,	0.03632,	0.05137, 	0.04095, 	0.00000
0.17400,	0.03605,	0.05098, 	0.04027, 	0.00000
0.17450,	0.03595,	0.05083, 	0.04015, 	0.00000
0.17500,	0.03669,	0.05189, 	0.04067, 	0.00000
0.17550,	0.03569,	0.05047, 	0.03947, 	0.00000
0.17600,	0.03798,	0.05371, 	0.04220, 	0.00000
0.17650,	0.03716,	0.05255, 	0.04145, 	0.00000
0.17700,	0.03579,	0.05061, 	0.03975, 	0.00000
0.17750,	0.03724,	0.05267, 	0.04142, 	0.00000
0.17800,	0.03739,	0.05288, 	0.04137, 	0.00000
0.17850,	0.03685,	0.05212, 	0.04093, 	0.00000
0.17900,	0.03635,	0.05141, 	0.04016, 	0.00000
0.17950,	0.03656,	0.05170, 	0.04021, 	0.00000
0.18000,	0.03716,	0.05255, 	0.04093, 	0.00000
0.18050,	0.03671,	0.05192, 	0.04047, 	0.00000
0.18100,	0.03548,	0.05018, 	0.03948, 	0.00000
0.18150,	0.03784,	0.05352, 	0.04219, 	0.00000
0.18200,	0.03778,	0.05343, 	0.04178, 	0.00000
0.18250,	0.03702,	0.05236, 	0.04078, 	0.00000
0.18300,	0.03691,	0.05220, 	0.04087, 	0.00000
0.18350,	0.03711,	0.05248, 	0.04072, 	0.00000
0.18400,	0.03783,	0.05350, 	0.04180, 	0.00000
0.18450,	0.03790,	0.05360, 	0.04190, 	0.00000
0.18500,	0.03601,	0.05093, 	0.03993, 	0.00000
0.18550,	0.03721,	0.05262, 	0.04121, 	0.00000
0.18600,	0.03648,	0.05159, 	0.04013, 	0.00000
0.18650,	0.03738,	0.05286, 	0.04121, 	0.00000
0.18700,	0.03789,	0.05359, 	0.04159, 	0.00000
0.18750,	0.03687,	0.05215, 	0.04088, 	0.00000
0.18800,	0.03666,	0.05184, 	0.04048, 	0.00000
0.18850,	0.03815,	0.05395, 	0.04194, 	0.00000
0.18900,	0.03753,	0.05307, 	0.04135, 	0.00000
0.18950,	0.03541,	0.05008, 	0.03915, 	0.00000
0.19000,	0.03832,	0.05419, 	0.04214, 	0.00000
0.19050,	0.03761,	0.05319, 	0.04150, 	0.00000
0.19100,	0.03799,	0.05372, 	0.04171, 	0.00000
0.19150,	0.03764,	0.05323, 	0.04138, 	0.00000
0.19200,	0.03598,	0.05088, 	0.03922, 	0.00000
0.19250,	0.03712,	0.05249, 	0.04050, 	0.00000
0.19300,	0.03788,	0.05358, 	0.04145, 	0.00000
0.19350,	0.03621,	0.05121, 	0.03953, 	0.00000
0.19400,	0.03817,	0.05398, 	0.04202, 	0.00000
0.19450,	0.03668,	0.05187, 	0.04019, 	0.00000
0.19500,	0.03815,	0.05396, 	0.04191, 	0.00000
0.19550,	0.03674,	0.05196, 	0.04017, 	0.00000
0.19600,	0.03829,	0.05414, 	0.04168, 	0.00000
0.19650,	0.03770,	0.05332, 	0.04092, 	0.00000
0.19700,	0.03724,	0.05266, 	0.04064, 	0.00000
0.19750,	0.03685,	0.05211, 	0.04008, 	0.00000
0.19800,	0.03717,	0.05256, 	0.04080, 	0.00000
0.19850,	0.03682,	0.05206, 	0.04033, 	0.00000
0.19900,	0.03750,	0.05303, 	0.04104, 	0.00000
0.19950,	0.03660,	0.05177, 	0.04007, 	0.00000
0.20000,	0.03827,	0.05413, 	0.04171, 	0.00000
0.20050,	0.03663,	0.05180, 	0.04005, 	0.00000
0.20100,	0.03862,	0.05462, 	0.04197, 	0.00000
0.20150,	0.03773,	0.05336, 	0.04086, 	0.00000
0.20200,	0.03638,	0.05144, 	0.03956, 	0.00000
0.20250,	0.03782,	0.05349, 	0.04110, 	0.00000
0.20300,	0.03881,	0.05489, 	0.04226, 	0.00000
0.20350,	0.03765,	0.05325, 	0.04049, 	0.00000
0.20400,	0.03604,	0.05097, 	0.03920, 	0.00000
0.20450,	0.03819,	0.05401, 	0.04169, 	0.00000
0.20500,	0.03710,	0.05246, 	0.04034, 	0.00000
0.20550,	0.03762,	0.05321, 	0.04089, 	0.00000
0.20600,	0.03810,	0.05388, 	0.04122, 	0.00000
0.20650,	0.03731,	0.05276, 	0.04047, 	0.00000
0.20700,	0.03762,	0.05321, 	0.04079, 	0.00000
0.20750,	0.03754,	0.05309, 	0.04062, 	0.00000
0.20800,	0.03805,	0.05381, 	0.04105, 	0.00000
